date,region,type,price,rainfall,fuel_price
2022-11-20,Toliara,Riz Importé,2601.0,69.79144692680651,4518.862686369464
2022-11-27,Toliara,Riz Importé,2660.0,62.29928711639189,4536.816997869939
2022-12-04,Toliara,Riz Importé,2647.0,86.53462777928351,4532.6025098556365
2022-12-11,Toliara,Riz Importé,2696.0,89.87947313149569,4532.164561395132
2022-12-18,Toliara,Riz Importé,2696.0,106.39932415237016,4541.840088191321
2022-12-25,Toliara,Riz Importé,2653.0,113.4392522732563,4548.495007859831
2023-01-01,Toliara,Riz Importé,2769.0,117.90222913467225,4549.392193180157
2023-01-08,Toliara,Riz Importé,2715.0,116.14636287818391,4559.868282576441
2023-01-15,Toliara,Riz Importé,2814.0,118.24095378566865,4567.07166305483
2023-01-22,Toliara,Riz Importé,2816.0,123.55199729469584,4561.889104462034
2023-01-29,Toliara,Riz Importé,2835.0,124.42052191651966,4563.605741523214
2023-02-05,Toliara,Riz Importé,2890.0,128.2026797423633,4567.854836197853
2023-02-12,Toliara,Riz Importé,2904.0,166.41950965034908,4544.3952498684075
2023-02-19,Toliara,Riz Importé,2920.0,142.41533848695997,4572.000496058821
2023-02-26,Toliara,Riz Importé,3022.0,121.15251424023013,4593.508165086949
2023-03-05,Toliara,Riz Importé,3003.0,163.78737493207424,4577.057884862837
2023-03-12,Toliara,Riz Importé,3097.0,153.1508343192971,4585.379985914318
2023-03-19,Toliara,Riz Importé,3164.0,154.67889558944793,4601.242149712085
2023-03-26,Toliara,Riz Importé,3159.0,209.93730741560285,4598.879084936474
2023-04-02,Toliara,Riz Importé,3197.0,145.54345931273187,4584.044846453616
2023-04-09,Toliara,Riz Importé,3209.0,151.14251845498973,4598.379981206959
2023-04-16,Toliara,Riz Importé,3323.0,149.86310282696644,4595.390276139784
2023-04-23,Toliara,Riz Importé,3197.0,138.55931407034973,4601.10850885691
2023-04-30,Toliara,Riz Importé,3297.0,133.21277817872118,4589.734585758539
2023-05-07,Toliara,Riz Importé,3300.0,130.60304987687672,4601.044161332769
2023-05-14,Toliara,Riz Importé,3341.0,136.74889177513117,4605.130112151515
2023-05-21,Toliara,Riz Importé,3230.0,134.9808234274304,4615.305888483434
2023-05-28,Toliara,Riz Importé,3413.0,107.31186491965104,4611.301575815472
2023-06-04,Toliara,Riz Importé,3323.0,111.72152006714157,4613.744808515721
2023-06-11,Toliara,Riz Importé,3414.0,126.67160668209263,4635.3271306116085
2023-06-18,Toliara,Riz Importé,3229.0,90.93422973605071,4621.722085835334
2023-06-25,Toliara,Riz Importé,3317.0,134.26306694473098,4640.075952536268
2023-07-02,Toliara,Riz Importé,3293.0,109.8581992560192,4632.436719470649
2023-07-09,Toliara,Riz Importé,3328.0,103.63126364678602,4659.743361872194
2023-07-16,Toliara,Riz Importé,3336.0,85.7142263525561,4641.371860833405
2023-07-23,Toliara,Riz Importé,3190.0,78.1604908131619,4642.636195250743
2023-07-30,Toliara,Riz Importé,3270.0,40.65733001437988,4627.953733324245
2023-08-06,Toliara,Riz Importé,3230.0,51.800357332556345,4663.550599144613
2023-08-13,Toliara,Riz Importé,3225.0,26.21147500926125,4656.502080752098
2023-08-20,Toliara,Riz Importé,3126.0,66.17249578367215,4645.367548438422
2023-08-27,Toliara,Riz Importé,3149.0,78.37693334035094,4666.505969666153
2023-09-03,Toliara,Riz Importé,3124.0,98.7652502740854,4663.806242124934
2023-09-10,Toliara,Riz Importé,3152.0,20.655596692645148,4648.763989406078
2023-09-17,Toliara,Riz Importé,3075.0,41.540658497165,4662.759483717114
2023-09-24,Toliara,Riz Importé,2928.0,39.9673414622487,4681.25157082264
2023-10-01,Toliara,Riz Importé,2919.0,34.863157463144034,4684.572670095439
2023-10-08,Toliara,Riz Importé,2788.0,23.839164119682014,4698.146047661582
2023-10-15,Toliara,Riz Importé,2927.0,80.77481885987267,4688.143586681848
2023-10-22,Toliara,Riz Importé,2915.0,63.51682521424106,4696.117865539177
2023-10-29,Toliara,Riz Importé,2826.0,87.66575889403072,4693.160378747461
2023-11-05,Toliara,Riz Importé,2877.0,45.73066114397788,4697.602738564099
2023-11-12,Toliara,Riz Importé,2901.0,75.35361108119533,4681.638276358435
2023-11-19,Toliara,Riz Importé,3107.0,108.87076141541576,4708.857355786452
2023-11-26,Toliara,Riz Importé,2832.0,63.790101725826474,4700.85534806587
2023-12-03,Toliara,Riz Importé,2832.0,88.82574614736025,4708.775109468272
2023-12-10,Toliara,Riz Importé,2827.0,86.40483608860801,4700.942299395477
2023-12-17,Toliara,Riz Importé,2905.0,92.14262628616012,4729.02902201683
2023-12-24,Toliara,Riz Importé,2796.0,73.31887804697224,4732.878732282454
2023-12-31,Toliara,Riz Importé,3755.0,105.0188638647332,4731.660559154608
2024-01-07,Toliara,Riz Importé,2928.0,72.39464429392117,4737.719809940211
2024-01-14,Toliara,Riz Importé,2893.0,110.74144139252682,4754.468219623461
2024-01-21,Toliara,Riz Importé,3008.0,128.76318462245737,4741.876215305038
2024-01-28,Toliara,Riz Importé,3022.0,124.02250563367924,4737.958460942927
2024-02-04,Toliara,Riz Importé,3205.0,131.86889849915943,4748.89508013487
2024-02-11,Toliara,Riz Importé,3019.0,118.67435381418085,4734.5714624593265
2024-02-18,Toliara,Riz Importé,3164.0,153.53089104392893,4751.409358041621
2024-02-25,Toliara,Riz Importé,3181.0,150.6398355102145,4756.336017073536
2024-03-03,Toliara,Riz Importé,3210.0,105.69213514176411,4774.856460350209
2024-03-10,Toliara,Riz Importé,3199.0,177.07942510018535,4770.300800925376
2024-03-17,Toliara,Riz Importé,3254.0,191.44516550343647,4763.894922467183
2024-03-24,Toliara,Riz Importé,3375.0,134.6117199114435,4761.527300557804
2024-03-31,Toliara,Riz Importé,3313.0,133.0413307326317,4774.614531972153
2024-04-07,Toliara,Riz Importé,3544.0,115.9809678764226,4782.892282848867
2024-04-14,Toliara,Riz Importé,3326.0,149.2176157555081,4785.96289716909
2024-04-21,Toliara,Riz Importé,3498.0,117.32664537274333,4785.9087993591875
2024-04-28,Toliara,Riz Importé,3543.0,126.26019313622756,4789.606774107921
2024-05-05,Toliara,Riz Importé,3537.0,149.67133803654045,4791.933651929316
2024-05-12,Toliara,Riz Importé,3483.0,113.68856459060778,4815.095428218659
2024-05-19,Toliara,Riz Importé,3543.0,135.76374748955305,4791.91371712534
2024-05-26,Toliara,Riz Importé,3595.0,130.2721826547157,4807.371134486556
2024-06-02,Toliara,Riz Importé,3491.0,110.59084797724317,4788.322165394526
2024-06-09,Toliara,Riz Importé,3561.0,82.69845850975551,4817.994956552808
2024-06-16,Toliara,Riz Importé,3614.0,117.7521012929507,4825.986246105595
2024-06-23,Toliara,Riz Importé,3626.0,96.99782011668162,4821.608464558758
2024-06-30,Toliara,Riz Importé,4279.0,90.70624158019919,4815.892753085467
2024-07-07,Toliara,Riz Importé,3542.0,84.86356273496902,4824.015622225144
2024-07-14,Toliara,Riz Importé,3474.0,54.93686438702366,4820.689181979954
2024-07-21,Toliara,Riz Importé,3493.0,65.28432465282455,4820.986387266587
2024-07-28,Toliara,Riz Importé,3448.0,73.98596647827617,4829.743667678189
2024-08-04,Toliara,Riz Importé,3418.0,76.36143389521828,4836.692054191533
2024-08-11,Toliara,Riz Importé,3363.0,54.225176111583195,4828.452351501601
2024-08-18,Toliara,Riz Importé,3397.0,67.55893162500234,4847.102504564119
2024-08-25,Toliara,Riz Importé,3252.0,47.38135785873938,4855.2224842428695
2024-09-01,Toliara,Riz Importé,3291.0,62.740736616374825,4866.358640664104
2024-09-08,Toliara,Riz Importé,3249.0,76.05798225242243,4859.362207916736
2024-09-15,Toliara,Riz Importé,3274.0,69.64305549583919,4847.549229014011
2024-09-22,Toliara,Riz Importé,3187.0,91.61317274483952,4869.774571120647
2024-09-29,Toliara,Riz Importé,3150.0,65.05414838443626,4862.124021543974
2024-10-06,Toliara,Riz Importé,3117.0,67.6313126957607,4864.683760537891
2024-10-13,Toliara,Riz Importé,3045.0,56.628930839057254,4882.2899655670235
2024-10-20,Toliara,Riz Importé,3087.0,70.98770166185435,4862.729975359554
2024-10-27,Toliara,Riz Importé,3062.0,56.65378074113742,4895.265327222672
2024-11-03,Toliara,Riz Importé,3115.0,53.27004933085912,4890.575995345099
2024-11-10,Toliara,Riz Importé,2996.0,71.4195675929854,4888.740232484116
2024-11-17,Toliara,Riz Importé,2943.0,93.25506968109183,4877.1721183079035
2024-11-24,Toliara,Riz Importé,3135.0,56.96603020101268,4899.610297208907
2024-12-01,Toliara,Riz Importé,2998.0,114.71166424239232,4890.631370540947
2024-12-08,Toliara,Riz Importé,3064.0,90.39600066795803,4905.830342903056
2024-12-15,Toliara,Riz Importé,3072.0,83.77669945300312,4901.020156305934
2024-12-22,Toliara,Riz Importé,3030.0,63.0119576901458,4900.827646270672
2024-12-29,Toliara,Riz Importé,3124.0,100.05686179374277,4909.991946413331
2020-01-05,Antsiranana,Vary Gasy,1953.0,108.19648739022396,4000.1662067440607
2020-01-12,Antsiranana,Vary Gasy,1930.0,75.04385735405577,4002.9223529064443
2020-01-19,Antsiranana,Vary Gasy,2009.0,119.02444046882043,4009.201191954994
2020-01-26,Antsiranana,Vary Gasy,1973.0,138.53042626815073,4019.9269103135716
2020-02-02,Antsiranana,Vary Gasy,2088.0,125.69591485919041,4019.6786222602404
2020-02-09,Antsiranana,Vary Gasy,2197.0,126.74795333429202,3994.359988787767
2020-02-16,Antsiranana,Vary Gasy,2172.0,132.71537540984963,4004.929425138583
2020-02-23,Antsiranana,Vary Gasy,2177.0,154.5092021961086,4037.4646974701027
2020-03-01,Antsiranana,Vary Gasy,2182.0,119.2845738857057,4015.678052193348
2020-03-08,Antsiranana,Vary Gasy,2251.0,121.84445633877047,4019.6147759964733
2020-03-15,Antsiranana,Vary Gasy,2386.0,142.78783228698285,4039.214684213648
2020-03-22,Antsiranana,Vary Gasy,2371.0,168.78386426804158,4029.4235457021014
2020-03-29,Antsiranana,Vary Gasy,2415.0,163.01269522993226,4035.2132381331903
2020-04-05,Antsiranana,Vary Gasy,2432.0,166.1163503937882,4054.3907439067
2020-04-12,Antsiranana,Vary Gasy,2411.0,145.1757947143071,4058.7690173242445
2020-04-19,Antsiranana,Vary Gasy,2382.0,163.89264661585398,4038.0122267794977
2020-04-26,Antsiranana,Vary Gasy,2527.0,142.1047136006606,4059.0124778674262
2020-05-03,Antsiranana,Vary Gasy,2606.0,120.97220553936074,4055.7699448994777
2020-05-10,Antsiranana,Vary Gasy,2562.0,129.63403114357192,4069.1311195227972
2020-05-17,Antsiranana,Vary Gasy,2571.0,125.58979754748998,4071.7839901585608
2020-05-24,Antsiranana,Vary Gasy,2496.0,151.10919604634577,4075.244524760014
2020-05-31,Antsiranana,Vary Gasy,2550.0,128.79931646563148,4074.146110773899
2020-06-07,Antsiranana,Vary Gasy,2528.0,100.18436824270478,4079.766038706759
2020-06-14,Antsiranana,Vary Gasy,2538.0,101.18919878178096,4073.5898272185786
2020-06-21,Antsiranana,Vary Gasy,3181.0,134.98548630412947,4077.3776192133437
2020-06-28,Antsiranana,Vary Gasy,2508.0,89.60849175966315,4076.4990465903193
2020-07-05,Antsiranana,Vary Gasy,2458.0,142.9306024769758,4089.2267721210997
2020-07-12,Antsiranana,Vary Gasy,2526.0,97.53442801092775,4083.6473294160296
2020-07-19,Antsiranana,Vary Gasy,2578.0,77.80975615438683,4095.3711752696463
2020-07-26,Antsiranana,Vary Gasy,2477.0,81.59959646272408,4109.332755531125
2020-08-02,Antsiranana,Vary Gasy,2419.0,61.84395731041043,4105.324820547532
2020-08-09,Antsiranana,Vary Gasy,2360.0,62.156346033582835,4093.7575434615155
2020-08-16,Antsiranana,Vary Gasy,2464.0,75.23078069826197,4110.832358786937
2020-08-23,Antsiranana,Vary Gasy,2312.0,43.819961015033115,4122.7717931580355
2020-08-30,Antsiranana,Vary Gasy,2168.0,42.272316073074734,4126.158663371641
2020-09-06,Antsiranana,Vary Gasy,2327.0,51.65146453854095,4129.410992500687
2020-09-13,Antsiranana,Vary Gasy,2302.0,44.372460276230925,4117.188586911222
2020-09-20,Antsiranana,Vary Gasy,2166.0,37.3683946669765,4122.428194609401
2020-09-27,Antsiranana,Vary Gasy,2223.0,56.61542203019298,4142.625919828458
2020-10-04,Antsiranana,Vary Gasy,2185.0,11.64187377195286,4142.579155485729
2020-10-11,Antsiranana,Vary Gasy,2236.0,42.679794601988554,4152.328667913867
2020-10-18,Antsiranana,Vary Gasy,2089.0,71.62646305084829,4129.931758494467
2020-10-25,Antsiranana,Vary Gasy,2163.0,62.216388746922746,4164.135297293403
2020-11-01,Antsiranana,Vary Gasy,1998.0,65.45982599756475,4158.04598423932
2020-11-08,Antsiranana,Vary Gasy,1993.0,47.90152093125462,4134.009121871022
2020-11-15,Antsiranana,Vary Gasy,2138.0,103.40709475347128,4155.923145588078
2020-11-22,Antsiranana,Vary Gasy,2028.0,48.64915578049528,4166.229715738969
2020-11-29,Antsiranana,Vary Gasy,2055.0,105.32185188513705,4152.586396490837
2020-12-06,Antsiranana,Vary Gasy,2175.0,84.02538348587952,4169.489427962413
2020-12-13,Antsiranana,Vary Gasy,2058.0,61.17017467317716,4165.370619972655
2020-12-20,Antsiranana,Vary Gasy,2182.0,73.56696107414041,4174.171616215754
2020-12-27,Antsiranana,Vary Gasy,2084.0,126.88219178512657,4162.445663336642
2021-01-03,Antsiranana,Vary Gasy,2163.0,99.73795988912632,4190.930678269868
2021-01-10,Antsiranana,Vary Gasy,2159.0,105.34032509722518,4180.755695913503
2021-01-17,Antsiranana,Vary Gasy,2162.0,112.98785878700976,4162.277926155287
2021-01-24,Antsiranana,Vary Gasy,2157.0,101.8671529116352,4185.397194447234
2021-01-31,Antsiranana,Vary Gasy,2286.0,93.07533427680413,4175.287559325564
2021-02-07,Antsiranana,Vary Gasy,2263.0,135.984432857335,4198.740336209354
2021-02-14,Antsiranana,Vary Gasy,2348.0,152.49239311083394,4210.888642158521
2021-02-21,Antsiranana,Vary Gasy,2413.0,106.78100086242935,4210.10598899263
2021-02-28,Antsiranana,Vary Gasy,2420.0,131.89869058498522,4202.525757540096
2021-03-07,Antsiranana,Vary Gasy,2465.0,175.34097122798735,4209.04455746633
2021-03-14,Antsiranana,Vary Gasy,2483.0,129.95455772029496,4224.438296345821
2021-03-21,Antsiranana,Vary Gasy,2548.0,172.08136265473885,4221.320882504905
2021-03-28,Antsiranana,Vary Gasy,2617.0,143.33551658788122,4221.503270321918
2021-04-04,Antsiranana,Vary Gasy,2577.0,129.73730877452292,4234.311620645962
2021-04-11,Antsiranana,Vary Gasy,2473.0,173.15278753113344,4248.946889471626
2021-04-18,Antsiranana,Vary Gasy,2616.0,132.85052762353556,4233.232166933613
2021-04-25,Antsiranana,Vary Gasy,2607.0,163.19186499936316,4243.995112411642
2021-05-02,Antsiranana,Vary Gasy,2749.0,153.18907135694687,4240.6402305837555
2021-05-09,Antsiranana,Vary Gasy,2627.0,154.0011636171604,4225.904172328031
2021-05-16,Antsiranana,Vary Gasy,2690.0,116.93727523752338,4254.9011335079185
2021-05-23,Antsiranana,Vary Gasy,2745.0,141.72096054500616,4264.515793826827
2021-05-30,Antsiranana,Vary Gasy,2724.0,111.63876523313466,4248.938283524075
2021-06-06,Antsiranana,Vary Gasy,2763.0,116.98774191662193,4262.065122064698
2021-06-13,Antsiranana,Vary Gasy,2701.0,83.80789646955924,4276.921342627088
2021-06-20,Antsiranana,Vary Gasy,2826.0,125.53015186064869,4276.771925042678
2021-06-27,Antsiranana,Vary Gasy,2800.0,148.91621988130166,4272.733486563034
2021-07-04,Antsiranana,Vary Gasy,2764.0,133.3336807105771,4268.8068696901555
2021-07-11,Antsiranana,Vary Gasy,2671.0,94.29178564446346,4278.467412604526
2021-07-18,Antsiranana,Vary Gasy,2650.0,79.89488698816459,4281.743110035266
2021-07-25,Antsiranana,Vary Gasy,2638.0,103.57469803929601,4274.939915140538
2021-08-01,Antsiranana,Vary Gasy,2565.0,51.75226134309436,4287.302338027173
2021-08-08,Antsiranana,Vary Gasy,2490.0,28.717697832623244,4281.834840889911
2021-08-15,Antsiranana,Vary Gasy,2645.0,87.60636572481792,4287.536827023026
2021-08-22,Antsiranana,Vary Gasy,2477.0,55.062099606122295,4292.337938686435
2021-08-29,Antsiranana,Vary Gasy,2515.0,42.206681341743256,4308.463948735222
2021-09-05,Antsiranana,Vary Gasy,2479.0,42.86128684593279,4301.80059772379
2021-09-12,Antsiranana,Vary Gasy,2436.0,54.29069470378962,4310.617072834763
2021-09-19,Antsiranana,Vary Gasy,2490.0,27.749736841183513,4309.820839403323
2021-09-26,Antsiranana,Vary Gasy,2366.0,48.99052672893049,4317.797677077282
2021-10-03,Antsiranana,Vary Gasy,2296.0,67.74800352403528,4309.152182933128
2021-10-10,Antsiranana,Vary Gasy,2326.0,65.97702042936646,4329.134290260172
2021-10-17,Antsiranana,Vary Gasy,2334.0,47.52253715302142,4306.004656488626
2021-10-24,Antsiranana,Vary Gasy,2832.0,52.644965168580036,4327.952404510441
2021-10-31,Antsiranana,Vary Gasy,2206.0,60.08127059505921,4344.945489907631
2021-11-07,Antsiranana,Vary Gasy,2186.0,50.77702165148669,4339.754040979761
2021-11-14,Antsiranana,Vary Gasy,2216.0,77.28697559974884,4349.080352686288
2021-11-21,Antsiranana,Vary Gasy,2089.0,78.90476518074712,4355.899248509337
2021-11-28,Antsiranana,Vary Gasy,2119.0,68.8964684719649,4342.814230932599
2021-12-05,Antsiranana,Vary Gasy,2239.0,123.23162783240878,4352.292729541267
2021-12-12,Antsiranana,Vary Gasy,2237.0,113.18712456921064,4351.104505431152
2021-12-19,Antsiranana,Vary Gasy,2278.0,105.10666893023145,4347.94331664341
2021-12-26,Antsiranana,Vary Gasy,2280.0,81.9415837662309,4357.439006066689
2022-01-02,Antsiranana,Vary Gasy,2255.0,112.5384494853756,4338.357730768352
2022-01-09,Antsiranana,Vary Gasy,2231.0,97.8255889955711,4367.8764506509715
2022-01-16,Antsiranana,Vary Gasy,2425.0,112.30472699552163,4365.38426843957
2022-01-23,Antsiranana,Vary Gasy,2416.0,86.41778962077478,4370.853579458829
2022-01-30,Antsiranana,Vary Gasy,2368.0,100.53966387926278,4396.500833448772
2022-02-06,Antsiranana,Vary Gasy,2407.0,126.87804050817451,4376.435975817257
2022-02-13,Antsiranana,Vary Gasy,2517.0,134.31429927858397,4367.087206930735
2022-02-20,Antsiranana,Vary Gasy,2530.0,145.55027904547038,4407.426537083371
2022-02-27,Antsiranana,Vary Gasy,2609.0,160.57435422574906,4368.65961182711
2022-03-06,Antsiranana,Vary Gasy,2642.0,123.90292652550771,4398.881403253579
2022-03-13,Antsiranana,Vary Gasy,2586.0,120.6411210228497,4394.995687983496
2022-03-20,Antsiranana,Vary Gasy,2631.0,141.19981443385817,4389.008278958565
2022-03-27,Antsiranana,Vary Gasy,2692.0,137.65070509989025,4406.179150778271
2022-04-03,Antsiranana,Vary Gasy,2763.0,134.6384887867066,4404.240472602057
2022-04-10,Antsiranana,Vary Gasy,2788.0,178.27981247501648,4398.445440631486
2022-04-17,Antsiranana,Vary Gasy,2875.0,130.96054478991286,4405.630863050833
2022-04-24,Antsiranana,Vary Gasy,2863.0,125.28954551203431,4431.703157256015
2022-05-01,Antsiranana,Vary Gasy,2789.0,146.28643003113993,4432.893630640716
2022-05-08,Antsiranana,Vary Gasy,2913.0,129.3396645004881,4416.088934339032
2022-05-15,Antsiranana,Vary Gasy,2977.0,144.38726650523606,4442.6249094408195
2022-05-22,Antsiranana,Vary Gasy,2978.0,127.75344660110088,4427.393872086325
2022-05-29,Antsiranana,Vary Gasy,2909.0,95.58411010527556,4425.730801078684
2022-06-05,Antsiranana,Vary Gasy,2915.0,127.19375143753409,4449.663791234753
2022-06-12,Antsiranana,Vary Gasy,2938.0,109.97085222785316,4456.451854024031
2022-06-19,Antsiranana,Vary Gasy,2990.0,91.59854832734484,4444.046965844407
2022-06-26,Antsiranana,Vary Gasy,2926.0,94.78885654780798,4456.94929188179
2022-07-03,Antsiranana,Vary Gasy,2778.0,97.94036164170889,4442.584706256312
2022-07-10,Antsiranana,Vary Gasy,2938.0,74.7261182330459,4469.542145208197
2022-07-17,Antsiranana,Vary Gasy,2880.0,97.54394941630673,4496.08050705846
2022-07-24,Antsiranana,Vary Gasy,2814.0,27.9289780588538,4468.472870947599
2022-07-31,Antsiranana,Vary Gasy,2817.0,53.92485119027815,4472.419659799233
2022-08-07,Antsiranana,Vary Gasy,2809.0,45.91782903573902,4463.6376156663655
2022-08-14,Antsiranana,Vary Gasy,2821.0,50.28974341891684,4480.373117783247
2022-08-21,Antsiranana,Vary Gasy,2681.0,60.971973797884566,4461.952415817237
2022-08-28,Antsiranana,Vary Gasy,2604.0,62.64488719960384,4474.813171248386
2022-09-04,Antsiranana,Vary Gasy,2699.0,95.27427307089548,4483.226725594785
2022-09-11,Antsiranana,Vary Gasy,2599.0,32.08588990412178,4507.891373967612
2022-09-18,Antsiranana,Vary Gasy,2559.0,53.641314397403285,4505.570265134277
2022-09-25,Antsiranana,Vary Gasy,2553.0,33.71526008615513,4502.28144408227
2022-10-02,Antsiranana,Vary Gasy,2594.0,48.11616146090282,4483.930335442613
2022-10-09,Antsiranana,Vary Gasy,2470.0,78.17738299022103,4518.1382599111375
2022-10-16,Antsiranana,Vary Gasy,2353.0,39.33345174911535,4502.950993318948
2022-10-23,Antsiranana,Vary Gasy,2471.0,80.08951434792041,4515.2755180110935
2022-10-30,Antsiranana,Vary Gasy,2437.0,39.81078761401065,4520.5253536558685
2022-11-06,Antsiranana,Vary Gasy,2446.0,17.032010336844316,4533.339214444907
2022-11-13,Antsiranana,Vary Gasy,2492.0,52.54390839835695,4523.501516648074
2022-11-20,Antsiranana,Vary Gasy,2348.0,87.73127393644229,4517.493850759918
2022-11-27,Antsiranana,Vary Gasy,2391.0,105.85862289036373,4530.6635653459125
2022-12-04,Antsiranana,Vary Gasy,2844.0,96.94200602711462,4528.879671372526
2022-12-11,Antsiranana,Vary Gasy,2393.0,50.790126892064436,4542.712281920077
2022-12-18,Antsiranana,Vary Gasy,2410.0,105.05264015037734,4538.211850832301
2022-12-25,Antsiranana,Vary Gasy,2513.0,84.97873442514644,4554.617857311518
2023-01-01,Antsiranana,Vary Gasy,2388.0,107.74222777560576,4538.161251787365
2023-01-08,Antsiranana,Vary Gasy,2493.0,105.15155598722082,4550.021616725126
2023-01-15,Antsiranana,Vary Gasy,2467.0,85.68523742034976,4556.974824421532
2023-01-22,Antsiranana,Vary Gasy,2535.0,119.10746209372711,4556.326158534713
2023-01-29,Antsiranana,Vary Gasy,2612.0,143.61453995928997,4557.41771881856
2023-02-05,Antsiranana,Vary Gasy,2673.0,123.15104802362946,4564.92154971263
2023-02-12,Antsiranana,Vary Gasy,2605.0,131.66099768566352,4585.952383179294
2023-02-19,Antsiranana,Vary Gasy,2630.0,106.56459184998732,4575.301822967083
2023-02-26,Antsiranana,Vary Gasy,2727.0,157.40984738692245,4560.741939671381
2023-03-05,Antsiranana,Vary Gasy,2811.0,133.3249455677822,4578.568124005398
2023-03-12,Antsiranana,Vary Gasy,2761.0,176.1738038175136,4588.767756626977
2023-03-19,Antsiranana,Vary Gasy,3329.0,174.00041329412034,4581.288306009563
2023-03-26,Antsiranana,Vary Gasy,2931.0,117.20130167213065,4588.041250937162
2023-04-02,Antsiranana,Vary Gasy,2933.0,162.6701509472408,4597.631224992292
2023-04-09,Antsiranana,Vary Gasy,2900.0,140.59004947142924,4586.506621519348
2023-04-16,Antsiranana,Vary Gasy,3042.0,139.98978261967267,4608.491495946172
2023-04-23,Antsiranana,Vary Gasy,3039.0,143.75276063151696,4612.403496206733
2023-04-30,Antsiranana,Vary Gasy,3082.0,97.95824917729576,4603.974550523629
2023-05-07,Antsiranana,Vary Gasy,3055.0,127.65284845620793,4607.192805843942
2023-05-14,Antsiranana,Vary Gasy,3086.0,115.07612939109951,4619.75491572263
2023-05-21,Antsiranana,Vary Gasy,3091.0,150.3946476963476,4619.908393081894
2023-05-28,Antsiranana,Vary Gasy,3045.0,121.64530447399054,4602.901321497422
2023-06-04,Antsiranana,Vary Gasy,3113.0,140.2976538063127,4623.761590102463
2023-06-11,Antsiranana,Vary Gasy,3152.0,143.44738297462322,4625.008460110327
2023-06-18,Antsiranana,Vary Gasy,3080.0,98.66533641434515,4614.424610951837
2023-06-25,Antsiranana,Vary Gasy,3039.0,121.98293307442994,4622.291507321884
2023-07-02,Antsiranana,Vary Gasy,3101.0,143.41236436060936,4620.94792882123
2023-07-09,Antsiranana,Vary Gasy,3069.0,92.45410988772252,4636.631590420135
2023-07-16,Antsiranana,Vary Gasy,3004.0,72.68631340382412,4638.2995600758295
2023-07-23,Antsiranana,Vary Gasy,2903.0,90.73193369140114,4648.955224922103
2023-07-30,Antsiranana,Vary Gasy,3012.0,49.67449391959145,4653.776413275345
2023-08-06,Antsiranana,Vary Gasy,2997.0,68.5430295579843,4645.382021183394
2023-08-13,Antsiranana,Vary Gasy,2994.0,52.414009256637435,4656.3116780182045
2023-08-20,Antsiranana,Vary Gasy,2923.0,51.29372893238374,4664.632239910065
2023-08-27,Antsiranana,Vary Gasy,2886.0,69.17962227437786,4661.35181594321
2023-09-03,Antsiranana,Vary Gasy,2792.0,67.53104148673503,4668.832101798854
2023-09-10,Antsiranana,Vary Gasy,2800.0,93.83043644955426,4670.620839589405
2023-09-17,Antsiranana,Vary Gasy,2793.0,69.00351227711481,4671.173055393917
2023-09-24,Antsiranana,Vary Gasy,2764.0,8.609148864021456,4686.328592825468
2023-10-01,Antsiranana,Vary Gasy,2627.0,80.73357958799005,4676.884879785555
2023-10-08,Antsiranana,Vary Gasy,2605.0,45.264903922479434,4695.238625711591
2023-10-15,Antsiranana,Vary Gasy,2587.0,9.657598006896208,4703.201389048046
2023-10-22,Antsiranana,Vary Gasy,2640.0,41.85388496222769,4686.999928615453
2023-10-29,Antsiranana,Vary Gasy,2671.0,44.82855087756053,4702.751204563399
2023-11-05,Antsiranana,Vary Gasy,2713.0,59.26541532597925,4715.710166564484
2023-11-12,Antsiranana,Vary Gasy,2629.0,32.474421942582325,4699.35613283891
2023-11-19,Antsiranana,Vary Gasy,2568.0,80.0951087753157,4704.594153815393
2023-11-26,Antsiranana,Vary Gasy,2566.0,80.12960823580661,4690.824629146308
2023-12-03,Antsiranana,Vary Gasy,2521.0,67.07314994567776,4710.329586039175
2023-12-10,Antsiranana,Vary Gasy,2578.0,82.43386944818887,4718.790027580138
2023-12-17,Antsiranana,Vary Gasy,2677.0,67.3923854435565,4700.694233881742
2023-12-24,Antsiranana,Vary Gasy,2608.0,89.93141818336714,4728.632254496861
2023-12-31,Antsiranana,Vary Gasy,2611.0,95.13839662045454,4723.046328222353
2024-01-07,Antsiranana,Vary Gasy,2643.0,133.41092977249218,4726.961164011509
2024-01-14,Antsiranana,Vary Gasy,2709.0,85.23168137594243,4742.384312046881
2024-01-21,Antsiranana,Vary Gasy,2793.0,99.246632510267,4747.883913340595
2024-01-28,Antsiranana,Vary Gasy,2790.0,113.46380467140051,4764.09466789803
2024-02-04,Antsiranana,Vary Gasy,2779.0,134.30364580421227,4750.58368676722
2024-02-11,Antsiranana,Vary Gasy,2848.0,153.53782760387875,4756.2044744325585
2024-02-18,Antsiranana,Vary Gasy,2879.0,138.98170888028324,4736.383015580628
2024-02-25,Antsiranana,Vary Gasy,3012.0,124.70865409159825,4777.93810963942
2024-03-03,Antsiranana,Vary Gasy,2901.0,155.42024121669658,4750.3279330366495
2024-03-10,Antsiranana,Vary Gasy,2892.0,135.24378853051968,4751.544767804962
2024-03-17,Antsiranana,Vary Gasy,2957.0,186.5308894043017,4766.381628537597
